date,location,location_name,value
2021-06-02,GM,Germany,88774
2021-06-02,GM01,Baden-Württemberg State,9991
2021-06-02,GM02,Free State of Bavaria,14963
2021-06-02,GM03,Free Hanseatic City of Bremen,475
2021-06-02,GM04,Free Hanseatic City of Hamburg,1565
2021-06-02,GM05,Hesse State,7372
2021-06-02,GM06,Lower Saxony State,5631
2021-06-02,GM07,North Rhine-Westphalia State,16789
2021-06-02,GM08,Rhineland-Palatinate State,3736
2021-06-02,GM09,Saarland State,1011
2021-06-02,GM10,Schleswig-Holstein State,1595
2021-06-02,GM11,Brandenburg State,3735
2021-06-02,GM12,Mecklenburg-Western Pomerania State,1123
2021-06-02,GM13,Free State of Saxony,9720
2021-06-02,GM14,Sachsen-Anhalt State,3347
2021-06-02,GM15,Free State of Thuringia,4224
2021-06-02,GM16,Berlin State,3497
