date,location,location_name,value
2021-12-19,GM,Germany,108233
2021-12-19,GM01,Baden-Württemberg State,12561
2021-12-19,GM02,Free State of Bavaria,19009
2021-12-19,GM03,Free Hanseatic City of Bremen,575
2021-12-19,GM04,Free Hanseatic City of Hamburg,1953
2021-12-19,GM05,Hesse State,8406
2021-12-19,GM06,Lower Saxony State,6682
2021-12-19,GM07,North Rhine-Westphalia State,19822
2021-12-19,GM08,Rhineland-Palatinate State,4486
2021-12-19,GM09,Saarland State,1198
2021-12-19,GM10,Schleswig-Holstein State,1855
2021-12-19,GM11,Brandenburg State,4461
2021-12-19,GM12,Mecklenburg-Western Pomerania State,1421
2021-12-19,GM13,Free State of Saxony,12206
2021-12-19,GM14,Sachsen-Anhalt State,4085
2021-12-19,GM15,Free State of Thuringia,5549
2021-12-19,GM16,Berlin State,3964
