date,location,location_name,value
2021-06-04,GM,Germany,89026
2021-06-04,GM01,Baden-Württemberg State,10008
2021-06-04,GM02,Free State of Bavaria,14996
2021-06-04,GM03,Free Hanseatic City of Bremen,475
2021-06-04,GM04,Free Hanseatic City of Hamburg,1566
2021-06-04,GM05,Hesse State,7386
2021-06-04,GM06,Lower Saxony State,5652
2021-06-04,GM07,North Rhine-Westphalia State,16833
2021-06-04,GM08,Rhineland-Palatinate State,3745
2021-06-04,GM09,Saarland State,1011
2021-06-04,GM10,Schleswig-Holstein State,1602
2021-06-04,GM11,Brandenburg State,3742
2021-06-04,GM12,Mecklenburg-Western Pomerania State,1124
2021-06-04,GM13,Free State of Saxony,9777
2021-06-04,GM14,Sachsen-Anhalt State,3362
2021-06-04,GM15,Free State of Thuringia,4245
2021-06-04,GM16,Berlin State,3502
