date,location,location_name,value
2021-06-05,GM,Germany,89148
2021-06-05,GM01,Baden-Württemberg State,10014
2021-06-05,GM02,Free State of Bavaria,15007
2021-06-05,GM03,Free Hanseatic City of Bremen,475
2021-06-05,GM04,Free Hanseatic City of Hamburg,1567
2021-06-05,GM05,Hesse State,7393
2021-06-05,GM06,Lower Saxony State,5659
2021-06-05,GM07,North Rhine-Westphalia State,16852
2021-06-05,GM08,Rhineland-Palatinate State,3752
2021-06-05,GM09,Saarland State,1012
2021-06-05,GM10,Schleswig-Holstein State,1603
2021-06-05,GM11,Brandenburg State,3743
2021-06-05,GM12,Mecklenburg-Western Pomerania State,1126
2021-06-05,GM13,Free State of Saxony,9815
2021-06-05,GM14,Sachsen-Anhalt State,3368
2021-06-05,GM15,Free State of Thuringia,4256
2021-06-05,GM16,Berlin State,3506
