date,location,location_name,value
2022-09-02,GM,Germany,147642
2022-09-02,GM01,Baden-Württemberg State,16978
2022-09-02,GM02,Free State of Bavaria,25458
2022-09-02,GM03,Free Hanseatic City of Bremen,828
2022-09-02,GM04,Free Hanseatic City of Hamburg,2971
2022-09-02,GM05,Hesse State,10929
2022-09-02,GM06,Lower Saxony State,10499
2022-09-02,GM07,North Rhine-Westphalia State,27080
2022-09-02,GM08,Rhineland-Palatinate State,6066
2022-09-02,GM09,Saarland State,1829
2022-09-02,GM10,Schleswig-Holstein State,2828
2022-09-02,GM11,Brandenburg State,5867
2022-09-02,GM12,Mecklenburg-Western Pomerania State,2418
2022-09-02,GM13,Free State of Saxony,15905
2022-09-02,GM14,Sachsen-Anhalt State,5651
2022-09-02,GM15,Free State of Thuringia,7568
2022-09-02,GM16,Berlin State,4767
