date,location,location_name,value
2021-08-05,GM,Germany,91730
2021-08-05,GM01,Baden-Württemberg State,10422
2021-08-05,GM02,Free State of Bavaria,15348
2021-08-05,GM03,Free Hanseatic City of Bremen,493
2021-08-05,GM04,Free Hanseatic City of Hamburg,1621
2021-08-05,GM05,Hesse State,7592
2021-08-05,GM06,Lower Saxony State,5820
2021-08-05,GM07,North Rhine-Westphalia State,17299
2021-08-05,GM08,Rhineland-Palatinate State,3907
2021-08-05,GM09,Saarland State,1030
2021-08-05,GM10,Schleswig-Holstein State,1639
2021-08-05,GM11,Brandenburg State,3818
2021-08-05,GM12,Mecklenburg-Western Pomerania State,1182
2021-08-05,GM13,Free State of Saxony,10138
2021-08-05,GM14,Sachsen-Anhalt State,3454
2021-08-05,GM15,Free State of Thuringia,4382
2021-08-05,GM16,Berlin State,3585
