date,location,location_name,value
2022-02-20,GM,Germany,121275
2022-02-20,GM01,Baden-Württemberg State,14060
2022-02-20,GM02,Free State of Bavaria,21050
2022-02-20,GM03,Free Hanseatic City of Bremen,673
2022-02-20,GM04,Free Hanseatic City of Hamburg,2268
2022-02-20,GM05,Hesse State,9075
2022-02-20,GM06,Lower Saxony State,7325
2022-02-20,GM07,North Rhine-Westphalia State,21871
2022-02-20,GM08,Rhineland-Palatinate State,4926
2022-02-20,GM09,Saarland State,1369
2022-02-20,GM10,Schleswig-Holstein State,2073
2022-02-20,GM11,Brandenburg State,5133
2022-02-20,GM12,Mecklenburg-Western Pomerania State,1722
2022-02-20,GM13,Free State of Saxony,14264
2022-02-20,GM14,Sachsen-Anhalt State,4706
2022-02-20,GM15,Free State of Thuringia,6547
2022-02-20,GM16,Berlin State,4213
