date,location,location_name,value
2022-01-28,GM,Germany,117484
2022-01-28,GM01,Baden-Württemberg State,13619
2022-01-28,GM02,Free State of Bavaria,20410
2022-01-28,GM03,Free Hanseatic City of Bremen,648
2022-01-28,GM04,Free Hanseatic City of Hamburg,2102
2022-01-28,GM05,Hesse State,8790
2022-01-28,GM06,Lower Saxony State,7074
2022-01-28,GM07,North Rhine-Westphalia State,21037
2022-01-28,GM08,Rhineland-Palatinate State,4796
2022-01-28,GM09,Saarland State,1325
2022-01-28,GM10,Schleswig-Holstein State,1957
2022-01-28,GM11,Brandenburg State,4998
2022-01-28,GM12,Mecklenburg-Western Pomerania State,1631
2022-01-28,GM13,Free State of Saxony,14031
2022-01-28,GM14,Sachsen-Anhalt State,4580
2022-01-28,GM15,Free State of Thuringia,6388
2022-01-28,GM16,Berlin State,4098
