date,location,location_name,value
2022-05-20,GM,Germany,138204
2022-05-20,GM01,Baden-Württemberg State,16023
2022-05-20,GM02,Free State of Bavaria,23943
2022-05-20,GM03,Free Hanseatic City of Bremen,772
2022-05-20,GM04,Free Hanseatic City of Hamburg,2637
2022-05-20,GM05,Hesse State,10067
2022-05-20,GM06,Lower Saxony State,9206
2022-05-20,GM07,North Rhine-Westphalia State,25244
2022-05-20,GM08,Rhineland-Palatinate State,5634
2022-05-20,GM09,Saarland State,1671
2022-05-20,GM10,Schleswig-Holstein State,2513
2022-05-20,GM11,Brandenburg State,5643
2022-05-20,GM12,Mecklenburg-Western Pomerania State,2214
2022-05-20,GM13,Free State of Saxony,15480
2022-05-20,GM14,Sachsen-Anhalt State,5331
2022-05-20,GM15,Free State of Thuringia,7252
2022-05-20,GM16,Berlin State,4574
