date,location,location_name,value
2021-06-09,GM,Germany,89491
2021-06-09,GM01,Baden-Württemberg State,10036
2021-06-09,GM02,Free State of Bavaria,15061
2021-06-09,GM03,Free Hanseatic City of Bremen,475
2021-06-09,GM04,Free Hanseatic City of Hamburg,1578
2021-06-09,GM05,Hesse State,7405
2021-06-09,GM06,Lower Saxony State,5686
2021-06-09,GM07,North Rhine-Westphalia State,16905
2021-06-09,GM08,Rhineland-Palatinate State,3769
2021-06-09,GM09,Saarland State,1014
2021-06-09,GM10,Schleswig-Holstein State,1609
2021-06-09,GM11,Brandenburg State,3751
2021-06-09,GM12,Mecklenburg-Western Pomerania State,1133
2021-06-09,GM13,Free State of Saxony,9917
2021-06-09,GM14,Sachsen-Anhalt State,3379
2021-06-09,GM15,Free State of Thuringia,4261
2021-06-09,GM16,Berlin State,3512
