date,location,location_name,value
2021-11-14,GM,Germany,97672
2021-11-14,GM01,Baden-Württemberg State,11251
2021-11-14,GM02,Free State of Bavaria,16558
2021-11-14,GM03,Free Hanseatic City of Bremen,536
2021-11-14,GM04,Free Hanseatic City of Hamburg,1847
2021-11-14,GM05,Hesse State,7976
2021-11-14,GM06,Lower Saxony State,6169
2021-11-14,GM07,North Rhine-Westphalia State,18485
2021-11-14,GM08,Rhineland-Palatinate State,4167
2021-11-14,GM09,Saarland State,1083
2021-11-14,GM10,Schleswig-Holstein State,1751
2021-11-14,GM11,Brandenburg State,3977
2021-11-14,GM12,Mecklenburg-Western Pomerania State,1277
2021-11-14,GM13,Free State of Saxony,10531
2021-11-14,GM14,Sachsen-Anhalt State,3641
2021-11-14,GM15,Free State of Thuringia,4664
2021-11-14,GM16,Berlin State,3759
