date,location,location_name,value
2022-06-15,GM,Germany,140026
2022-06-15,GM01,Baden-Württemberg State,16209
2022-06-15,GM02,Free State of Bavaria,24208
2022-06-15,GM03,Free Hanseatic City of Bremen,782
2022-06-15,GM04,Free Hanseatic City of Hamburg,2691
2022-06-15,GM05,Hesse State,10248
2022-06-15,GM06,Lower Saxony State,9469
2022-06-15,GM07,North Rhine-Westphalia State,25568
2022-06-15,GM08,Rhineland-Palatinate State,5715
2022-06-15,GM09,Saarland State,1702
2022-06-15,GM10,Schleswig-Holstein State,2580
2022-06-15,GM11,Brandenburg State,5695
2022-06-15,GM12,Mecklenburg-Western Pomerania State,2244
2022-06-15,GM13,Free State of Saxony,15564
2022-06-15,GM14,Sachsen-Anhalt State,5383
2022-06-15,GM15,Free State of Thuringia,7336
2022-06-15,GM16,Berlin State,4632
