date,location,location_name,value
2021-10-07,GM,Germany,94027
2021-10-07,GM01,Baden-Württemberg State,10715
2021-10-07,GM02,Free State of Bavaria,15735
2021-10-07,GM03,Free Hanseatic City of Bremen,517
2021-10-07,GM04,Free Hanseatic City of Hamburg,1744
2021-10-07,GM05,Hesse State,7776
2021-10-07,GM06,Lower Saxony State,5985
2021-10-07,GM07,North Rhine-Westphalia State,17897
2021-10-07,GM08,Rhineland-Palatinate State,4005
2021-10-07,GM09,Saarland State,1053
2021-10-07,GM10,Schleswig-Holstein State,1689
2021-10-07,GM11,Brandenburg State,3863
2021-10-07,GM12,Mecklenburg-Western Pomerania State,1204
2021-10-07,GM13,Free State of Saxony,10233
2021-10-07,GM14,Sachsen-Anhalt State,3547
2021-10-07,GM15,Free State of Thuringia,4423
2021-10-07,GM16,Berlin State,3641
