date,location,location_name,value
2021-04-06,GM,Germany,77103
2021-04-06,GM01,Baden-Württemberg State,8761
2021-04-06,GM02,Free State of Bavaria,13343
2021-04-06,GM03,Free Hanseatic City of Bremen,409
2021-04-06,GM04,Free Hanseatic City of Hamburg,1398
2021-04-06,GM05,Hesse State,6381
2021-04-06,GM06,Lower Saxony State,4911
2021-04-06,GM07,North Rhine-Westphalia State,14344
2021-04-06,GM08,Rhineland-Palatinate State,3343
2021-04-06,GM09,Saarland State,927
2021-04-06,GM10,Schleswig-Holstein State,1443
2021-04-06,GM11,Brandenburg State,3322
2021-04-06,GM12,Mecklenburg-Western Pomerania State,877
2021-04-06,GM13,Free State of Saxony,8433
2021-04-06,GM14,Sachsen-Anhalt State,2733
2021-04-06,GM15,Free State of Thuringia,3393
2021-04-06,GM16,Berlin State,3085
