date,location,location_name,value
2022-07-05,GM,Germany,141397
2022-07-05,GM01,Baden-Württemberg State,16365
2022-07-05,GM02,Free State of Bavaria,24469
2022-07-05,GM03,Free Hanseatic City of Bremen,794
2022-07-05,GM04,Free Hanseatic City of Hamburg,2731
2022-07-05,GM05,Hesse State,10391
2022-07-05,GM06,Lower Saxony State,9716
2022-07-05,GM07,North Rhine-Westphalia State,25797
2022-07-05,GM08,Rhineland-Palatinate State,5761
2022-07-05,GM09,Saarland State,1721
2022-07-05,GM10,Schleswig-Holstein State,2616
2022-07-05,GM11,Brandenburg State,5723
2022-07-05,GM12,Mecklenburg-Western Pomerania State,2265
2022-07-05,GM13,Free State of Saxony,15608
2022-07-05,GM14,Sachsen-Anhalt State,5417
2022-07-05,GM15,Free State of Thuringia,7373
2022-07-05,GM16,Berlin State,4650
