date,location,location_name,value
2021-05-10,GM,Germany,84829
2021-05-10,GM01,Baden-Württemberg State,9537
2021-05-10,GM02,Free State of Bavaria,14417
2021-05-10,GM03,Free Hanseatic City of Bremen,463
2021-05-10,GM04,Free Hanseatic City of Hamburg,1519
2021-05-10,GM05,Hesse State,7055
2021-05-10,GM06,Lower Saxony State,5410
2021-05-10,GM07,North Rhine-Westphalia State,15943
2021-05-10,GM08,Rhineland-Palatinate State,3614
2021-05-10,GM09,Saarland State,967
2021-05-10,GM10,Schleswig-Holstein State,1529
2021-05-10,GM11,Brandenburg State,3633
2021-05-10,GM12,Mecklenburg-Western Pomerania State,1044
2021-05-10,GM13,Free State of Saxony,9273
2021-05-10,GM14,Sachsen-Anhalt State,3164
2021-05-10,GM15,Free State of Thuringia,3960
2021-05-10,GM16,Berlin State,3301
