date,location,location_name,value
2021-10-21,GM,Germany,94875
2021-10-21,GM01,Baden-Württemberg State,10857
2021-10-21,GM02,Free State of Bavaria,15923
2021-10-21,GM03,Free Hanseatic City of Bremen,525
2021-10-21,GM04,Free Hanseatic City of Hamburg,1766
2021-10-21,GM05,Hesse State,7812
2021-10-21,GM06,Lower Saxony State,6046
2021-10-21,GM07,North Rhine-Westphalia State,18069
2021-10-21,GM08,Rhineland-Palatinate State,4053
2021-10-21,GM09,Saarland State,1060
2021-10-21,GM10,Schleswig-Holstein State,1710
2021-10-21,GM11,Brandenburg State,3882
2021-10-21,GM12,Mecklenburg-Western Pomerania State,1220
2021-10-21,GM13,Free State of Saxony,10267
2021-10-21,GM14,Sachsen-Anhalt State,3565
2021-10-21,GM15,Free State of Thuringia,4450
2021-10-21,GM16,Berlin State,3670
