date,location,location_name,value
2022-11-17,GM,Germany,156192
2022-11-17,GM01,Baden-Württemberg State,17981
2022-11-17,GM02,Free State of Bavaria,26873
2022-11-17,GM03,Free Hanseatic City of Bremen,879
2022-11-17,GM04,Free Hanseatic City of Hamburg,3212
2022-11-17,GM05,Hesse State,11561
2022-11-17,GM06,Lower Saxony State,11566
2022-11-17,GM07,North Rhine-Westphalia State,28668
2022-11-17,GM08,Rhineland-Palatinate State,6484
2022-11-17,GM09,Saarland State,1950
2022-11-17,GM10,Schleswig-Holstein State,3109
2022-11-17,GM11,Brandenburg State,6124
2022-11-17,GM12,Mecklenburg-Western Pomerania State,2566
2022-11-17,GM13,Free State of Saxony,16310
2022-11-17,GM14,Sachsen-Anhalt State,5981
2022-11-17,GM15,Free State of Thuringia,7888
2022-11-17,GM16,Berlin State,5040
