date,location,location_name,value
2022-10-31,GM,Germany,153544
2022-10-31,GM01,Baden-Württemberg State,17710
2022-10-31,GM02,Free State of Bavaria,26478
2022-10-31,GM03,Free Hanseatic City of Bremen,863
2022-10-31,GM04,Free Hanseatic City of Hamburg,3131
2022-10-31,GM05,Hesse State,11381
2022-10-31,GM06,Lower Saxony State,11213
2022-10-31,GM07,North Rhine-Westphalia State,28140
2022-10-31,GM08,Rhineland-Palatinate State,6365
2022-10-31,GM09,Saarland State,1917
2022-10-31,GM10,Schleswig-Holstein State,3011
2022-10-31,GM11,Brandenburg State,6037
2022-10-31,GM12,Mecklenburg-Western Pomerania State,2526
2022-10-31,GM13,Free State of Saxony,16208
2022-10-31,GM14,Sachsen-Anhalt State,5842
2022-10-31,GM15,Free State of Thuringia,7795
2022-10-31,GM16,Berlin State,4927
