date,location,location_name,value
2022-02-11,GM,Germany,119679
2022-02-11,GM01,Baden-Württemberg State,13875
2022-02-11,GM02,Free State of Bavaria,20802
2022-02-11,GM03,Free Hanseatic City of Bremen,662
2022-02-11,GM04,Free Hanseatic City of Hamburg,2201
2022-02-11,GM05,Hesse State,8955
2022-02-11,GM06,Lower Saxony State,7202
2022-02-11,GM07,North Rhine-Westphalia State,21456
2022-02-11,GM08,Rhineland-Palatinate State,4859
2022-02-11,GM09,Saarland State,1351
2022-02-11,GM10,Schleswig-Holstein State,2029
2022-02-11,GM11,Brandenburg State,5075
2022-02-11,GM12,Mecklenburg-Western Pomerania State,1686
2022-02-11,GM13,Free State of Saxony,14204
2022-02-11,GM14,Sachsen-Anhalt State,4663
2022-02-11,GM15,Free State of Thuringia,6495
2022-02-11,GM16,Berlin State,4164
