date,location,location_name,value
2022-09-03,GM,Germany,147762
2022-09-03,GM01,Baden-Württemberg State,16988
2022-09-03,GM02,Free State of Bavaria,25472
2022-09-03,GM03,Free Hanseatic City of Bremen,828
2022-09-03,GM04,Free Hanseatic City of Hamburg,2980
2022-09-03,GM05,Hesse State,10932
2022-09-03,GM06,Lower Saxony State,10522
2022-09-03,GM07,North Rhine-Westphalia State,27098
2022-09-03,GM08,Rhineland-Palatinate State,6089
2022-09-03,GM09,Saarland State,1829
2022-09-03,GM10,Schleswig-Holstein State,2832
2022-09-03,GM11,Brandenburg State,5867
2022-09-03,GM12,Mecklenburg-Western Pomerania State,2422
2022-09-03,GM13,Free State of Saxony,15914
2022-09-03,GM14,Sachsen-Anhalt State,5652
2022-09-03,GM15,Free State of Thuringia,7570
2022-09-03,GM16,Berlin State,4767
