date,location,location_name,value
2022-08-06,GM,Germany,144858
2022-08-06,GM01,Baden-Württemberg State,16698
2022-08-06,GM02,Free State of Bavaria,25018
2022-08-06,GM03,Free Hanseatic City of Bremen,814
2022-08-06,GM04,Free Hanseatic City of Hamburg,2855
2022-08-06,GM05,Hesse State,10715
2022-08-06,GM06,Lower Saxony State,10108
2022-08-06,GM07,North Rhine-Westphalia State,26544
2022-08-06,GM08,Rhineland-Palatinate State,5958
2022-08-06,GM09,Saarland State,1783
2022-08-06,GM10,Schleswig-Holstein State,2747
2022-08-06,GM11,Brandenburg State,5798
2022-08-06,GM12,Mecklenburg-Western Pomerania State,2350
2022-08-06,GM13,Free State of Saxony,15734
2022-08-06,GM14,Sachsen-Anhalt State,5537
2022-08-06,GM15,Free State of Thuringia,7472
2022-08-06,GM16,Berlin State,4727
