date,location,location_name,value
2022-09-23,GM,Germany,149368
2022-09-23,GM01,Baden-Württemberg State,17243
2022-09-23,GM02,Free State of Bavaria,25766
2022-09-23,GM03,Free Hanseatic City of Bremen,835
2022-09-23,GM04,Free Hanseatic City of Hamburg,3051
2022-09-23,GM05,Hesse State,11057
2022-09-23,GM06,Lower Saxony State,10742
2022-09-23,GM07,North Rhine-Westphalia State,27338
2022-09-23,GM08,Rhineland-Palatinate State,6152
2022-09-23,GM09,Saarland State,1844
2022-09-23,GM10,Schleswig-Holstein State,2869
2022-09-23,GM11,Brandenburg State,5899
2022-09-23,GM12,Mecklenburg-Western Pomerania State,2450
2022-09-23,GM13,Free State of Saxony,16005
2022-09-23,GM14,Sachsen-Anhalt State,5701
2022-09-23,GM15,Free State of Thuringia,7616
2022-09-23,GM16,Berlin State,4800
