date,location,location_name,value
2021-05-14,GM,Germany,85848
2021-05-14,GM01,Baden-Württemberg State,9651
2021-05-14,GM02,Free State of Bavaria,14551
2021-05-14,GM03,Free Hanseatic City of Bremen,467
2021-05-14,GM04,Free Hanseatic City of Hamburg,1530
2021-05-14,GM05,Hesse State,7106
2021-05-14,GM06,Lower Saxony State,5459
2021-05-14,GM07,North Rhine-Westphalia State,16190
2021-05-14,GM08,Rhineland-Palatinate State,3633
2021-05-14,GM09,Saarland State,974
2021-05-14,GM10,Schleswig-Holstein State,1545
2021-05-14,GM11,Brandenburg State,3665
2021-05-14,GM12,Mecklenburg-Western Pomerania State,1069
2021-05-14,GM13,Free State of Saxony,9367
2021-05-14,GM14,Sachsen-Anhalt State,3213
2021-05-14,GM15,Free State of Thuringia,4032
2021-05-14,GM16,Berlin State,3396
