date,location,location_name,value
2022-04-26,GM,Germany,134489
2022-04-26,GM01,Baden-Württemberg State,15677
2022-04-26,GM02,Free State of Bavaria,23403
2022-04-26,GM03,Free Hanseatic City of Bremen,746
2022-04-26,GM04,Free Hanseatic City of Hamburg,2503
2022-04-26,GM05,Hesse State,9865
2022-04-26,GM06,Lower Saxony State,8633
2022-04-26,GM07,North Rhine-Westphalia State,24539
2022-04-26,GM08,Rhineland-Palatinate State,5472
2022-04-26,GM09,Saarland State,1622
2022-04-26,GM10,Schleswig-Holstein State,2424
2022-04-26,GM11,Brandenburg State,5534
2022-04-26,GM12,Mecklenburg-Western Pomerania State,2144
2022-04-26,GM13,Free State of Saxony,15184
2022-04-26,GM14,Sachsen-Anhalt State,5211
2022-04-26,GM15,Free State of Thuringia,7071
2022-04-26,GM16,Berlin State,4461
