date,location,location_name,value
2021-12-24,GM,Germany,110119
2021-12-24,GM01,Baden-Württemberg State,12754
2021-12-24,GM02,Free State of Bavaria,19359
2021-12-24,GM03,Free Hanseatic City of Bremen,587
2021-12-24,GM04,Free Hanseatic City of Hamburg,1967
2021-12-24,GM05,Hesse State,8497
2021-12-24,GM06,Lower Saxony State,6763
2021-12-24,GM07,North Rhine-Westphalia State,20081
2021-12-24,GM08,Rhineland-Palatinate State,4565
2021-12-24,GM09,Saarland State,1225
2021-12-24,GM10,Schleswig-Holstein State,1870
2021-12-24,GM11,Brandenburg State,4576
2021-12-24,GM12,Mecklenburg-Western Pomerania State,1441
2021-12-24,GM13,Free State of Saxony,12549
2021-12-24,GM14,Sachsen-Anhalt State,4178
2021-12-24,GM15,Free State of Thuringia,5719
2021-12-24,GM16,Berlin State,3988
