date,location,location_name,value
2022-02-12,GM,Germany,119877
2022-02-12,GM01,Baden-Württemberg State,13896
2022-02-12,GM02,Free State of Bavaria,20840
2022-02-12,GM03,Free Hanseatic City of Bremen,663
2022-02-12,GM04,Free Hanseatic City of Hamburg,2204
2022-02-12,GM05,Hesse State,8973
2022-02-12,GM06,Lower Saxony State,7218
2022-02-12,GM07,North Rhine-Westphalia State,21509
2022-02-12,GM08,Rhineland-Palatinate State,4867
2022-02-12,GM09,Saarland State,1352
2022-02-12,GM10,Schleswig-Holstein State,2039
2022-02-12,GM11,Brandenburg State,5079
2022-02-12,GM12,Mecklenburg-Western Pomerania State,1689
2022-02-12,GM13,Free State of Saxony,14218
2022-02-12,GM14,Sachsen-Anhalt State,4668
2022-02-12,GM15,Free State of Thuringia,6495
2022-02-12,GM16,Berlin State,4167
