date,location,location_name,value
2022-02-17,GM,Germany,120728
2022-02-17,GM01,Baden-Württemberg State,13992
2022-02-17,GM02,Free State of Bavaria,20989
2022-02-17,GM03,Free Hanseatic City of Bremen,669
2022-02-17,GM04,Free Hanseatic City of Hamburg,2237
2022-02-17,GM05,Hesse State,9048
2022-02-17,GM06,Lower Saxony State,7300
2022-02-17,GM07,North Rhine-Westphalia State,21714
2022-02-17,GM08,Rhineland-Palatinate State,4901
2022-02-17,GM09,Saarland State,1366
2022-02-17,GM10,Schleswig-Holstein State,2061
2022-02-17,GM11,Brandenburg State,5108
2022-02-17,GM12,Mecklenburg-Western Pomerania State,1712
2022-02-17,GM13,Free State of Saxony,14246
2022-02-17,GM14,Sachsen-Anhalt State,4691
2022-02-17,GM15,Free State of Thuringia,6519
2022-02-17,GM16,Berlin State,4175
