date,location,location_name,value
2021-04-29,GM,Germany,82544
2021-04-29,GM01,Baden-Württemberg State,9303
2021-04-29,GM02,Free State of Bavaria,14101
2021-04-29,GM03,Free Hanseatic City of Bremen,453
2021-04-29,GM04,Free Hanseatic City of Hamburg,1483
2021-04-29,GM05,Hesse State,6834
2021-04-29,GM06,Lower Saxony State,5281
2021-04-29,GM07,North Rhine-Westphalia State,15435
2021-04-29,GM08,Rhineland-Palatinate State,3544
2021-04-29,GM09,Saarland State,957
2021-04-29,GM10,Schleswig-Holstein State,1507
2021-04-29,GM11,Brandenburg State,3552
2021-04-29,GM12,Mecklenburg-Western Pomerania State,985
2021-04-29,GM13,Free State of Saxony,9041
2021-04-29,GM14,Sachsen-Anhalt State,3069
2021-04-29,GM15,Free State of Thuringia,3790
2021-04-29,GM16,Berlin State,3209
