date,location,location_name,value
2021-12-30,GM,Germany,111602
2021-12-30,GM01,Baden-Württemberg State,12955
2021-12-30,GM02,Free State of Bavaria,19606
2021-12-30,GM03,Free Hanseatic City of Bremen,599
2021-12-30,GM04,Free Hanseatic City of Hamburg,1987
2021-12-30,GM05,Hesse State,8548
2021-12-30,GM06,Lower Saxony State,6814
2021-12-30,GM07,North Rhine-Westphalia State,20282
2021-12-30,GM08,Rhineland-Palatinate State,4619
2021-12-30,GM09,Saarland State,1244
2021-12-30,GM10,Schleswig-Holstein State,1883
2021-12-30,GM11,Brandenburg State,4675
2021-12-30,GM12,Mecklenburg-Western Pomerania State,1472
2021-12-30,GM13,Free State of Saxony,12822
2021-12-30,GM14,Sachsen-Anhalt State,4246
2021-12-30,GM15,Free State of Thuringia,5840
2021-12-30,GM16,Berlin State,4010
