date,location,location_name,value
2022-12-16,GM,Germany,159737
2022-12-16,GM01,Baden-Württemberg State,18385
2022-12-16,GM02,Free State of Bavaria,27328
2022-12-16,GM03,Free Hanseatic City of Bremen,902
2022-12-16,GM04,Free Hanseatic City of Hamburg,3329
2022-12-16,GM05,Hesse State,11818
2022-12-16,GM06,Lower Saxony State,12081
2022-12-16,GM07,North Rhine-Westphalia State,29464
2022-12-16,GM08,Rhineland-Palatinate State,6595
2022-12-16,GM09,Saarland State,1994
2022-12-16,GM10,Schleswig-Holstein State,3229
2022-12-16,GM11,Brandenburg State,6244
2022-12-16,GM12,Mecklenburg-Western Pomerania State,2623
2022-12-16,GM13,Free State of Saxony,16468
2022-12-16,GM14,Sachsen-Anhalt State,6088
2022-12-16,GM15,Free State of Thuringia,7996
2022-12-16,GM16,Berlin State,5193
