date,location,location_name,value
2021-08-06,GM,Germany,91754
2021-08-06,GM01,Baden-Württemberg State,10424
2021-08-06,GM02,Free State of Bavaria,15357
2021-08-06,GM03,Free Hanseatic City of Bremen,493
2021-08-06,GM04,Free Hanseatic City of Hamburg,1624
2021-08-06,GM05,Hesse State,7594
2021-08-06,GM06,Lower Saxony State,5819
2021-08-06,GM07,North Rhine-Westphalia State,17303
2021-08-06,GM08,Rhineland-Palatinate State,3908
2021-08-06,GM09,Saarland State,1030
2021-08-06,GM10,Schleswig-Holstein State,1639
2021-08-06,GM11,Brandenburg State,3818
2021-08-06,GM12,Mecklenburg-Western Pomerania State,1183
2021-08-06,GM13,Free State of Saxony,10139
2021-08-06,GM14,Sachsen-Anhalt State,3454
2021-08-06,GM15,Free State of Thuringia,4384
2021-08-06,GM16,Berlin State,3585
