date,location,location_name,value
2022-06-22,GM,Germany,140462
2022-06-22,GM01,Baden-Württemberg State,16248
2022-06-22,GM02,Free State of Bavaria,24280
2022-06-22,GM03,Free Hanseatic City of Bremen,785
2022-06-22,GM04,Free Hanseatic City of Hamburg,2705
2022-06-22,GM05,Hesse State,10290
2022-06-22,GM06,Lower Saxony State,9590
2022-06-22,GM07,North Rhine-Westphalia State,25622
2022-06-22,GM08,Rhineland-Palatinate State,5728
2022-06-22,GM09,Saarland State,1712
2022-06-22,GM10,Schleswig-Holstein State,2589
2022-06-22,GM11,Brandenburg State,5705
2022-06-22,GM12,Mecklenburg-Western Pomerania State,2251
2022-06-22,GM13,Free State of Saxony,15579
2022-06-22,GM14,Sachsen-Anhalt State,5393
2022-06-22,GM15,Free State of Thuringia,7350
2022-06-22,GM16,Berlin State,4635
