date,location,location_name,value
2022-06-10,GM,Germany,139729
2022-06-10,GM01,Baden-Württemberg State,16182
2022-06-10,GM02,Free State of Bavaria,24167
2022-06-10,GM03,Free Hanseatic City of Bremen,780
2022-06-10,GM04,Free Hanseatic City of Hamburg,2679
2022-06-10,GM05,Hesse State,10222
2022-06-10,GM06,Lower Saxony State,9429
2022-06-10,GM07,North Rhine-Westphalia State,25504
2022-06-10,GM08,Rhineland-Palatinate State,5698
2022-06-10,GM09,Saarland State,1701
2022-06-10,GM10,Schleswig-Holstein State,2563
2022-06-10,GM11,Brandenburg State,5688
2022-06-10,GM12,Mecklenburg-Western Pomerania State,2239
2022-06-10,GM13,Free State of Saxony,15559
2022-06-10,GM14,Sachsen-Anhalt State,5374
2022-06-10,GM15,Free State of Thuringia,7316
2022-06-10,GM16,Berlin State,4628
