date,location,location_name,value
2022-12-24,GM,Germany,160768
2022-12-24,GM01,Baden-Württemberg State,18494
2022-12-24,GM02,Free State of Bavaria,27452
2022-12-24,GM03,Free Hanseatic City of Bremen,913
2022-12-24,GM04,Free Hanseatic City of Hamburg,3352
2022-12-24,GM05,Hesse State,11857
2022-12-24,GM06,Lower Saxony State,12230
2022-12-24,GM07,North Rhine-Westphalia State,29730
2022-12-24,GM08,Rhineland-Palatinate State,6626
2022-12-24,GM09,Saarland State,2002
2022-12-24,GM10,Schleswig-Holstein State,3282
2022-12-24,GM11,Brandenburg State,6284
2022-12-24,GM12,Mecklenburg-Western Pomerania State,2639
2022-12-24,GM13,Free State of Saxony,16518
2022-12-24,GM14,Sachsen-Anhalt State,6107
2022-12-24,GM15,Free State of Thuringia,8046
2022-12-24,GM16,Berlin State,5236
