date,location,location_name,value
2021-11-08,GM,Germany,96558
2021-11-08,GM01,Baden-Württemberg State,11102
2021-11-08,GM02,Free State of Bavaria,16265
2021-11-08,GM03,Free Hanseatic City of Bremen,534
2021-11-08,GM04,Free Hanseatic City of Hamburg,1837
2021-11-08,GM05,Hesse State,7903
2021-11-08,GM06,Lower Saxony State,6118
2021-11-08,GM07,North Rhine-Westphalia State,18340
2021-11-08,GM08,Rhineland-Palatinate State,4121
2021-11-08,GM09,Saarland State,1073
2021-11-08,GM10,Schleswig-Holstein State,1738
2021-11-08,GM11,Brandenburg State,3947
2021-11-08,GM12,Mecklenburg-Western Pomerania State,1263
2021-11-08,GM13,Free State of Saxony,10404
2021-11-08,GM14,Sachsen-Anhalt State,3608
2021-11-08,GM15,Free State of Thuringia,4570
2021-11-08,GM16,Berlin State,3735
