date,location,location_name,value
2021-08-14,GM,Germany,91864
2021-08-14,GM01,Baden-Württemberg State,10434
2021-08-14,GM02,Free State of Bavaria,15371
2021-08-14,GM03,Free Hanseatic City of Bremen,494
2021-08-14,GM04,Free Hanseatic City of Hamburg,1634
2021-08-14,GM05,Hesse State,7602
2021-08-14,GM06,Lower Saxony State,5826
2021-08-14,GM07,North Rhine-Westphalia State,17320
2021-08-14,GM08,Rhineland-Palatinate State,3916
2021-08-14,GM09,Saarland State,1030
2021-08-14,GM10,Schleswig-Holstein State,1641
2021-08-14,GM11,Brandenburg State,3818
2021-08-14,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-14,GM13,Free State of Saxony,10148
2021-08-14,GM14,Sachsen-Anhalt State,3470
2021-08-14,GM15,Free State of Thuringia,4389
2021-08-14,GM16,Berlin State,3587
