date,location,location_name,value
2021-12-21,GM,Germany,108814
2021-12-21,GM01,Baden-Württemberg State,12620
2021-12-21,GM02,Free State of Bavaria,19120
2021-12-21,GM03,Free Hanseatic City of Bremen,576
2021-12-21,GM04,Free Hanseatic City of Hamburg,1953
2021-12-21,GM05,Hesse State,8439
2021-12-21,GM06,Lower Saxony State,6703
2021-12-21,GM07,North Rhine-Westphalia State,19896
2021-12-21,GM08,Rhineland-Palatinate State,4506
2021-12-21,GM09,Saarland State,1207
2021-12-21,GM10,Schleswig-Holstein State,1859
2021-12-21,GM11,Brandenburg State,4502
2021-12-21,GM12,Mecklenburg-Western Pomerania State,1432
2021-12-21,GM13,Free State of Saxony,12301
2021-12-21,GM14,Sachsen-Anhalt State,4104
2021-12-21,GM15,Free State of Thuringia,5627
2021-12-21,GM16,Berlin State,3969
