date,location,location_name,value
2022-04-16,GM,Germany,132929
2022-04-16,GM01,Baden-Württemberg State,15512
2022-04-16,GM02,Free State of Bavaria,23138
2022-04-16,GM03,Free Hanseatic City of Bremen,735
2022-04-16,GM04,Free Hanseatic City of Hamburg,2478
2022-04-16,GM05,Hesse State,9767
2022-04-16,GM06,Lower Saxony State,8461
2022-04-16,GM07,North Rhine-Westphalia State,24277
2022-04-16,GM08,Rhineland-Palatinate State,5420
2022-04-16,GM09,Saarland State,1586
2022-04-16,GM10,Schleswig-Holstein State,2373
2022-04-16,GM11,Brandenburg State,5491
2022-04-16,GM12,Mecklenburg-Western Pomerania State,2103
2022-04-16,GM13,Free State of Saxony,15055
2022-04-16,GM14,Sachsen-Anhalt State,5146
2022-04-16,GM15,Free State of Thuringia,6960
2022-04-16,GM16,Berlin State,4427
