date,location,location_name,value
2021-08-10,GM,Germany,91803
2021-08-10,GM01,Baden-Württemberg State,10431
2021-08-10,GM02,Free State of Bavaria,15362
2021-08-10,GM03,Free Hanseatic City of Bremen,493
2021-08-10,GM04,Free Hanseatic City of Hamburg,1630
2021-08-10,GM05,Hesse State,7597
2021-08-10,GM06,Lower Saxony State,5819
2021-08-10,GM07,North Rhine-Westphalia State,17308
2021-08-10,GM08,Rhineland-Palatinate State,3912
2021-08-10,GM09,Saarland State,1030
2021-08-10,GM10,Schleswig-Holstein State,1640
2021-08-10,GM11,Brandenburg State,3818
2021-08-10,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-10,GM13,Free State of Saxony,10140
2021-08-10,GM14,Sachsen-Anhalt State,3468
2021-08-10,GM15,Free State of Thuringia,4386
2021-08-10,GM16,Berlin State,3585
