date,location,location_name,value
2021-08-31,GM,Germany,92200
2021-08-31,GM01,Baden-Württemberg State,10472
2021-08-31,GM02,Free State of Bavaria,15413
2021-08-31,GM03,Free Hanseatic City of Bremen,498
2021-08-31,GM04,Free Hanseatic City of Hamburg,1642
2021-08-31,GM05,Hesse State,7631
2021-08-31,GM06,Lower Saxony State,5857
2021-08-31,GM07,North Rhine-Westphalia State,17416
2021-08-31,GM08,Rhineland-Palatinate State,3924
2021-08-31,GM09,Saarland State,1033
2021-08-31,GM10,Schleswig-Holstein State,1652
2021-08-31,GM11,Brandenburg State,3825
2021-08-31,GM12,Mecklenburg-Western Pomerania State,1192
2021-08-31,GM13,Free State of Saxony,10166
2021-08-31,GM14,Sachsen-Anhalt State,3491
2021-08-31,GM15,Free State of Thuringia,4395
2021-08-31,GM16,Berlin State,3593
