date,location,location_name,value
2021-07-01,GM,Germany,90938
2021-07-01,GM01,Baden-Württemberg State,10261
2021-07-01,GM02,Free State of Bavaria,15262
2021-07-01,GM03,Free Hanseatic City of Bremen,486
2021-07-01,GM04,Free Hanseatic City of Hamburg,1596
2021-07-01,GM05,Hesse State,7521
2021-07-01,GM06,Lower Saxony State,5764
2021-07-01,GM07,North Rhine-Westphalia State,17151
2021-07-01,GM08,Rhineland-Palatinate State,3890
2021-07-01,GM09,Saarland State,1020
2021-07-01,GM10,Schleswig-Holstein State,1621
2021-07-01,GM11,Brandenburg State,3806
2021-07-01,GM12,Mecklenburg-Western Pomerania State,1156
2021-07-01,GM13,Free State of Saxony,10081
2021-07-01,GM14,Sachsen-Anhalt State,3428
2021-07-01,GM15,Free State of Thuringia,4335
2021-07-01,GM16,Berlin State,3560
