date,location,location_name,value
2022-01-07,GM,Germany,113632
2022-01-07,GM01,Baden-Württemberg State,13183
2022-01-07,GM02,Free State of Bavaria,19893
2022-01-07,GM03,Free Hanseatic City of Bremen,612
2022-01-07,GM04,Free Hanseatic City of Hamburg,2022
2022-01-07,GM05,Hesse State,8614
2022-01-07,GM06,Lower Saxony State,6891
2022-01-07,GM07,North Rhine-Westphalia State,20537
2022-01-07,GM08,Rhineland-Palatinate State,4690
2022-01-07,GM09,Saarland State,1259
2022-01-07,GM10,Schleswig-Holstein State,1896
2022-01-07,GM11,Brandenburg State,4778
2022-01-07,GM12,Mecklenburg-Western Pomerania State,1508
2022-01-07,GM13,Free State of Saxony,13295
2022-01-07,GM14,Sachsen-Anhalt State,4385
2022-01-07,GM15,Free State of Thuringia,6037
2022-01-07,GM16,Berlin State,4032
