date,location,location_name,value
2022-01-30,GM,Germany,117725
2022-01-30,GM01,Baden-Württemberg State,13649
2022-01-30,GM02,Free State of Bavaria,20434
2022-01-30,GM03,Free Hanseatic City of Bremen,649
2022-01-30,GM04,Free Hanseatic City of Hamburg,2129
2022-01-30,GM05,Hesse State,8795
2022-01-30,GM06,Lower Saxony State,7088
2022-01-30,GM07,North Rhine-Westphalia State,21089
2022-01-30,GM08,Rhineland-Palatinate State,4801
2022-01-30,GM09,Saarland State,1328
2022-01-30,GM10,Schleswig-Holstein State,1964
2022-01-30,GM11,Brandenburg State,5003
2022-01-30,GM12,Mecklenburg-Western Pomerania State,1631
2022-01-30,GM13,Free State of Saxony,14071
2022-01-30,GM14,Sachsen-Anhalt State,4593
2022-01-30,GM15,Free State of Thuringia,6394
2022-01-30,GM16,Berlin State,4107
