date,location,location_name,value
2022-12-08,GM,Germany,158684
2022-12-08,GM01,Baden-Württemberg State,18302
2022-12-08,GM02,Free State of Bavaria,27204
2022-12-08,GM03,Free Hanseatic City of Bremen,894
2022-12-08,GM04,Free Hanseatic City of Hamburg,3271
2022-12-08,GM05,Hesse State,11748
2022-12-08,GM06,Lower Saxony State,11904
2022-12-08,GM07,North Rhine-Westphalia State,29220
2022-12-08,GM08,Rhineland-Palatinate State,6583
2022-12-08,GM09,Saarland State,1983
2022-12-08,GM10,Schleswig-Holstein State,3183
2022-12-08,GM11,Brandenburg State,6212
2022-12-08,GM12,Mecklenburg-Western Pomerania State,2598
2022-12-08,GM13,Free State of Saxony,16420
2022-12-08,GM14,Sachsen-Anhalt State,6060
2022-12-08,GM15,Free State of Thuringia,7937
2022-12-08,GM16,Berlin State,5165
