date,location,location_name,value
2021-10-17,GM,Germany,94618
2021-10-17,GM01,Baden-Württemberg State,10826
2021-10-17,GM02,Free State of Bavaria,15862
2021-10-17,GM03,Free Hanseatic City of Bremen,522
2021-10-17,GM04,Free Hanseatic City of Hamburg,1763
2021-10-17,GM05,Hesse State,7801
2021-10-17,GM06,Lower Saxony State,6028
2021-10-17,GM07,North Rhine-Westphalia State,18019
2021-10-17,GM08,Rhineland-Palatinate State,4041
2021-10-17,GM09,Saarland State,1060
2021-10-17,GM10,Schleswig-Holstein State,1703
2021-10-17,GM11,Brandenburg State,3870
2021-10-17,GM12,Mecklenburg-Western Pomerania State,1212
2021-10-17,GM13,Free State of Saxony,10251
2021-10-17,GM14,Sachsen-Anhalt State,3560
2021-10-17,GM15,Free State of Thuringia,4436
2021-10-17,GM16,Berlin State,3664
