date,location,location_name,value
2022-08-23,GM,Germany,146650
2022-08-23,GM01,Baden-Württemberg State,16864
2022-08-23,GM02,Free State of Bavaria,25335
2022-08-23,GM03,Free Hanseatic City of Bremen,822
2022-08-23,GM04,Free Hanseatic City of Hamburg,2928
2022-08-23,GM05,Hesse State,10849
2022-08-23,GM06,Lower Saxony State,10364
2022-08-23,GM07,North Rhine-Westphalia State,26865
2022-08-23,GM08,Rhineland-Palatinate State,6035
2022-08-23,GM09,Saarland State,1810
2022-08-23,GM10,Schleswig-Holstein State,2803
2022-08-23,GM11,Brandenburg State,5846
2022-08-23,GM12,Mecklenburg-Western Pomerania State,2393
2022-08-23,GM13,Free State of Saxony,15842
2022-08-23,GM14,Sachsen-Anhalt State,5622
2022-08-23,GM15,Free State of Thuringia,7530
2022-08-23,GM16,Berlin State,4742
