date,location,location_name,value
2022-10-20,GM,Germany,152100
2022-10-20,GM01,Baden-Württemberg State,17538
2022-10-20,GM02,Free State of Bavaria,26214
2022-10-20,GM03,Free Hanseatic City of Bremen,853
2022-10-20,GM04,Free Hanseatic City of Hamburg,3105
2022-10-20,GM05,Hesse State,11249
2022-10-20,GM06,Lower Saxony State,11064
2022-10-20,GM07,North Rhine-Westphalia State,27867
2022-10-20,GM08,Rhineland-Palatinate State,6294
2022-10-20,GM09,Saarland State,1893
2022-10-20,GM10,Schleswig-Holstein State,2977
2022-10-20,GM11,Brandenburg State,5988
2022-10-20,GM12,Mecklenburg-Western Pomerania State,2505
2022-10-20,GM13,Free State of Saxony,16133
2022-10-20,GM14,Sachsen-Anhalt State,5801
2022-10-20,GM15,Free State of Thuringia,7742
2022-10-20,GM16,Berlin State,4877
