date,location,location_name,value
2021-09-29,GM,Germany,93571
2021-09-29,GM01,Baden-Württemberg State,10670
2021-09-29,GM02,Free State of Bavaria,15630
2021-09-29,GM03,Free Hanseatic City of Bremen,509
2021-09-29,GM04,Free Hanseatic City of Hamburg,1724
2021-09-29,GM05,Hesse State,7736
2021-09-29,GM06,Lower Saxony State,5953
2021-09-29,GM07,North Rhine-Westphalia State,17802
2021-09-29,GM08,Rhineland-Palatinate State,3989
2021-09-29,GM09,Saarland State,1049
2021-09-29,GM10,Schleswig-Holstein State,1685
2021-09-29,GM11,Brandenburg State,3849
2021-09-29,GM12,Mecklenburg-Western Pomerania State,1199
2021-09-29,GM13,Free State of Saxony,10207
2021-09-29,GM14,Sachsen-Anhalt State,3533
2021-09-29,GM15,Free State of Thuringia,4411
2021-09-29,GM16,Berlin State,3625
