date,location,location_name,value
2022-04-28,GM,Germany,135078
2022-04-28,GM01,Baden-Württemberg State,15726
2022-04-28,GM02,Free State of Bavaria,23495
2022-04-28,GM03,Free Hanseatic City of Bremen,746
2022-04-28,GM04,Free Hanseatic City of Hamburg,2521
2022-04-28,GM05,Hesse State,9903
2022-04-28,GM06,Lower Saxony State,8708
2022-04-28,GM07,North Rhine-Westphalia State,24642
2022-04-28,GM08,Rhineland-Palatinate State,5495
2022-04-28,GM09,Saarland State,1631
2022-04-28,GM10,Schleswig-Holstein State,2437
2022-04-28,GM11,Brandenburg State,5551
2022-04-28,GM12,Mecklenburg-Western Pomerania State,2148
2022-04-28,GM13,Free State of Saxony,15252
2022-04-28,GM14,Sachsen-Anhalt State,5247
2022-04-28,GM15,Free State of Thuringia,7098
2022-04-28,GM16,Berlin State,4478
