date,location,location_name,value
2021-11-09,GM,Germany,96727
2021-11-09,GM01,Baden-Württemberg State,11126
2021-11-09,GM02,Free State of Bavaria,16308
2021-11-09,GM03,Free Hanseatic City of Bremen,534
2021-11-09,GM04,Free Hanseatic City of Hamburg,1837
2021-11-09,GM05,Hesse State,7913
2021-11-09,GM06,Lower Saxony State,6127
2021-11-09,GM07,North Rhine-Westphalia State,18376
2021-11-09,GM08,Rhineland-Palatinate State,4130
2021-11-09,GM09,Saarland State,1074
2021-11-09,GM10,Schleswig-Holstein State,1739
2021-11-09,GM11,Brandenburg State,3955
2021-11-09,GM12,Mecklenburg-Western Pomerania State,1266
2021-11-09,GM13,Free State of Saxony,10408
2021-11-09,GM14,Sachsen-Anhalt State,3608
2021-11-09,GM15,Free State of Thuringia,4586
2021-11-09,GM16,Berlin State,3740
