date,location,location_name,value
2021-11-24,GM,Germany,99768
2021-11-24,GM01,Baden-Württemberg State,11538
2021-11-24,GM02,Free State of Bavaria,17148
2021-11-24,GM03,Free Hanseatic City of Bremen,545
2021-11-24,GM04,Free Hanseatic City of Hamburg,1876
2021-11-24,GM05,Hesse State,8075
2021-11-24,GM06,Lower Saxony State,6278
2021-11-24,GM07,North Rhine-Westphalia State,18756
2021-11-24,GM08,Rhineland-Palatinate State,4233
2021-11-24,GM09,Saarland State,1099
2021-11-24,GM10,Schleswig-Holstein State,1776
2021-11-24,GM11,Brandenburg State,4052
2021-11-24,GM12,Mecklenburg-Western Pomerania State,1305
2021-11-24,GM13,Free State of Saxony,10723
2021-11-24,GM14,Sachsen-Anhalt State,3729
2021-11-24,GM15,Free State of Thuringia,4847
2021-11-24,GM16,Berlin State,3788
