date,location,location_name,value
2022-05-23,GM,Germany,138326
2022-05-23,GM01,Baden-Württemberg State,16034
2022-05-23,GM02,Free State of Bavaria,23956
2022-05-23,GM03,Free Hanseatic City of Bremen,772
2022-05-23,GM04,Free Hanseatic City of Hamburg,2642
2022-05-23,GM05,Hesse State,10071
2022-05-23,GM06,Lower Saxony State,9219
2022-05-23,GM07,North Rhine-Westphalia State,25266
2022-05-23,GM08,Rhineland-Palatinate State,5652
2022-05-23,GM09,Saarland State,1671
2022-05-23,GM10,Schleswig-Holstein State,2514
2022-05-23,GM11,Brandenburg State,5649
2022-05-23,GM12,Mecklenburg-Western Pomerania State,2217
2022-05-23,GM13,Free State of Saxony,15481
2022-05-23,GM14,Sachsen-Anhalt State,5335
2022-05-23,GM15,Free State of Thuringia,7269
2022-05-23,GM16,Berlin State,4578
