date,location,location_name,value
2022-01-25,GM,Germany,116960
2022-01-25,GM01,Baden-Württemberg State,13574
2022-01-25,GM02,Free State of Bavaria,20341
2022-01-25,GM03,Free Hanseatic City of Bremen,641
2022-01-25,GM04,Free Hanseatic City of Hamburg,2085
2022-01-25,GM05,Hesse State,8739
2022-01-25,GM06,Lower Saxony State,7059
2022-01-25,GM07,North Rhine-Westphalia State,20941
2022-01-25,GM08,Rhineland-Palatinate State,4770
2022-01-25,GM09,Saarland State,1317
2022-01-25,GM10,Schleswig-Holstein State,1939
2022-01-25,GM11,Brandenburg State,4971
2022-01-25,GM12,Mecklenburg-Western Pomerania State,1617
2022-01-25,GM13,Free State of Saxony,13979
2022-01-25,GM14,Sachsen-Anhalt State,4544
2022-01-25,GM15,Free State of Thuringia,6355
2022-01-25,GM16,Berlin State,4088
