date,location,location_name,value
2021-07-14,GM,Germany,91287
2021-07-14,GM01,Baden-Württemberg State,10323
2021-07-14,GM02,Free State of Bavaria,15298
2021-07-14,GM03,Free Hanseatic City of Bremen,488
2021-07-14,GM04,Free Hanseatic City of Hamburg,1602
2021-07-14,GM05,Hesse State,7561
2021-07-14,GM06,Lower Saxony State,5799
2021-07-14,GM07,North Rhine-Westphalia State,17226
2021-07-14,GM08,Rhineland-Palatinate State,3894
2021-07-14,GM09,Saarland State,1030
2021-07-14,GM10,Schleswig-Holstein State,1627
2021-07-14,GM11,Brandenburg State,3813
2021-07-14,GM12,Mecklenburg-Western Pomerania State,1164
2021-07-14,GM13,Free State of Saxony,10107
2021-07-14,GM14,Sachsen-Anhalt State,3433
2021-07-14,GM15,Free State of Thuringia,4357
2021-07-14,GM16,Berlin State,3565
