date,location,location_name,value
2021-07-16,GM,Germany,91337
2021-07-16,GM01,Baden-Württemberg State,10333
2021-07-16,GM02,Free State of Bavaria,15304
2021-07-16,GM03,Free Hanseatic City of Bremen,489
2021-07-16,GM04,Free Hanseatic City of Hamburg,1603
2021-07-16,GM05,Hesse State,7563
2021-07-16,GM06,Lower Saxony State,5802
2021-07-16,GM07,North Rhine-Westphalia State,17238
2021-07-16,GM08,Rhineland-Palatinate State,3895
2021-07-16,GM09,Saarland State,1030
2021-07-16,GM10,Schleswig-Holstein State,1628
2021-07-16,GM11,Brandenburg State,3815
2021-07-16,GM12,Mecklenburg-Western Pomerania State,1164
2021-07-16,GM13,Free State of Saxony,10111
2021-07-16,GM14,Sachsen-Anhalt State,3434
2021-07-16,GM15,Free State of Thuringia,4360
2021-07-16,GM16,Berlin State,3568
