date,location,location_name,value
2021-09-18,GM,Germany,92920
2021-09-18,GM01,Baden-Württemberg State,10548
2021-09-18,GM02,Free State of Bavaria,15523
2021-09-18,GM03,Free Hanseatic City of Bremen,505
2021-09-18,GM04,Free Hanseatic City of Hamburg,1677
2021-09-18,GM05,Hesse State,7693
2021-09-18,GM06,Lower Saxony State,5909
2021-09-18,GM07,North Rhine-Westphalia State,17627
2021-09-18,GM08,Rhineland-Palatinate State,3959
2021-09-18,GM09,Saarland State,1046
2021-09-18,GM10,Schleswig-Holstein State,1677
2021-09-18,GM11,Brandenburg State,3834
2021-09-18,GM12,Mecklenburg-Western Pomerania State,1195
2021-09-18,GM13,Free State of Saxony,10193
2021-09-18,GM14,Sachsen-Anhalt State,3518
2021-09-18,GM15,Free State of Thuringia,4400
2021-09-18,GM16,Berlin State,3616
