date,location,location_name,value
2021-11-22,GM,Germany,99124
2021-11-22,GM01,Baden-Württemberg State,11459
2021-11-22,GM02,Free State of Bavaria,16967
2021-11-22,GM03,Free Hanseatic City of Bremen,541
2021-11-22,GM04,Free Hanseatic City of Hamburg,1869
2021-11-22,GM05,Hesse State,8044
2021-11-22,GM06,Lower Saxony State,6239
2021-11-22,GM07,North Rhine-Westphalia State,18672
2021-11-22,GM08,Rhineland-Palatinate State,4215
2021-11-22,GM09,Saarland State,1095
2021-11-22,GM10,Schleswig-Holstein State,1773
2021-11-22,GM11,Brandenburg State,4033
2021-11-22,GM12,Mecklenburg-Western Pomerania State,1295
2021-11-22,GM13,Free State of Saxony,10655
2021-11-22,GM14,Sachsen-Anhalt State,3688
2021-11-22,GM15,Free State of Thuringia,4800
2021-11-22,GM16,Berlin State,3779
