date,location,location_name,value
2022-11-04,GM,Germany,154328
2022-11-04,GM01,Baden-Württemberg State,17770
2022-11-04,GM02,Free State of Bavaria,26579
2022-11-04,GM03,Free Hanseatic City of Bremen,867
2022-11-04,GM04,Free Hanseatic City of Hamburg,3159
2022-11-04,GM05,Hesse State,11458
2022-11-04,GM06,Lower Saxony State,11335
2022-11-04,GM07,North Rhine-Westphalia State,28294
2022-11-04,GM08,Rhineland-Palatinate State,6389
2022-11-04,GM09,Saarland State,1933
2022-11-04,GM10,Schleswig-Holstein State,3042
2022-11-04,GM11,Brandenburg State,6070
2022-11-04,GM12,Mecklenburg-Western Pomerania State,2534
2022-11-04,GM13,Free State of Saxony,16233
2022-11-04,GM14,Sachsen-Anhalt State,5877
2022-11-04,GM15,Free State of Thuringia,7823
2022-11-04,GM16,Berlin State,4965
