date,location,location_name,value
2021-08-19,GM,Germany,91943
2021-08-19,GM01,Baden-Württemberg State,10436
2021-08-19,GM02,Free State of Bavaria,15384
2021-08-19,GM03,Free Hanseatic City of Bremen,496
2021-08-19,GM04,Free Hanseatic City of Hamburg,1636
2021-08-19,GM05,Hesse State,7616
2021-08-19,GM06,Lower Saxony State,5833
2021-08-19,GM07,North Rhine-Westphalia State,17348
2021-08-19,GM08,Rhineland-Palatinate State,3918
2021-08-19,GM09,Saarland State,1030
2021-08-19,GM10,Schleswig-Holstein State,1641
2021-08-19,GM11,Brandenburg State,3818
2021-08-19,GM12,Mecklenburg-Western Pomerania State,1184
2021-08-19,GM13,Free State of Saxony,10153
2021-08-19,GM14,Sachsen-Anhalt State,3471
2021-08-19,GM15,Free State of Thuringia,4391
2021-08-19,GM16,Berlin State,3588
