date,location,location_name,value
2022-10-23,GM,Germany,152482
2022-10-23,GM01,Baden-Württemberg State,17582
2022-10-23,GM02,Free State of Bavaria,26273
2022-10-23,GM03,Free Hanseatic City of Bremen,854
2022-10-23,GM04,Free Hanseatic City of Hamburg,3113
2022-10-23,GM05,Hesse State,11297
2022-10-23,GM06,Lower Saxony State,11110
2022-10-23,GM07,North Rhine-Westphalia State,27946
2022-10-23,GM08,Rhineland-Palatinate State,6320
2022-10-23,GM09,Saarland State,1897
2022-10-23,GM10,Schleswig-Holstein State,2987
2022-10-23,GM11,Brandenburg State,6001
2022-10-23,GM12,Mecklenburg-Western Pomerania State,2510
2022-10-23,GM13,Free State of Saxony,16146
2022-10-23,GM14,Sachsen-Anhalt State,5809
2022-10-23,GM15,Free State of Thuringia,7752
2022-10-23,GM16,Berlin State,4885
