date,location,location_name,value
2022-12-02,GM,Germany,158109
2022-12-02,GM01,Baden-Württemberg State,18242
2022-12-02,GM02,Free State of Bavaria,27139
2022-12-02,GM03,Free Hanseatic City of Bremen,888
2022-12-02,GM04,Free Hanseatic City of Hamburg,3267
2022-12-02,GM05,Hesse State,11704
2022-12-02,GM06,Lower Saxony State,11813
2022-12-02,GM07,North Rhine-Westphalia State,29101
2022-12-02,GM08,Rhineland-Palatinate State,6557
2022-12-02,GM09,Saarland State,1976
2022-12-02,GM10,Schleswig-Holstein State,3147
2022-12-02,GM11,Brandenburg State,6191
2022-12-02,GM12,Mecklenburg-Western Pomerania State,2587
2022-12-02,GM13,Free State of Saxony,16381
2022-12-02,GM14,Sachsen-Anhalt State,6048
2022-12-02,GM15,Free State of Thuringia,7923
2022-12-02,GM16,Berlin State,5145
