date,location,location_name,value
2021-12-25,GM,Germany,110276
2021-12-25,GM01,Baden-Württemberg State,12781
2021-12-25,GM02,Free State of Bavaria,19378
2021-12-25,GM03,Free Hanseatic City of Bremen,588
2021-12-25,GM04,Free Hanseatic City of Hamburg,1969
2021-12-25,GM05,Hesse State,8502
2021-12-25,GM06,Lower Saxony State,6763
2021-12-25,GM07,North Rhine-Westphalia State,20096
2021-12-25,GM08,Rhineland-Palatinate State,4570
2021-12-25,GM09,Saarland State,1226
2021-12-25,GM10,Schleswig-Holstein State,1871
2021-12-25,GM11,Brandenburg State,4584
2021-12-25,GM12,Mecklenburg-Western Pomerania State,1441
2021-12-25,GM13,Free State of Saxony,12591
2021-12-25,GM14,Sachsen-Anhalt State,4188
2021-12-25,GM15,Free State of Thuringia,5740
2021-12-25,GM16,Berlin State,3988
