date,location,location_name,value
2021-09-27,GM,Germany,93403
2021-09-27,GM01,Baden-Württemberg State,10646
2021-09-27,GM02,Free State of Bavaria,15602
2021-09-27,GM03,Free Hanseatic City of Bremen,508
2021-09-27,GM04,Free Hanseatic City of Hamburg,1721
2021-09-27,GM05,Hesse State,7720
2021-09-27,GM06,Lower Saxony State,5938
2021-09-27,GM07,North Rhine-Westphalia State,17746
2021-09-27,GM08,Rhineland-Palatinate State,3978
2021-09-27,GM09,Saarland State,1048
2021-09-27,GM10,Schleswig-Holstein State,1684
2021-09-27,GM11,Brandenburg State,3844
2021-09-27,GM12,Mecklenburg-Western Pomerania State,1200
2021-09-27,GM13,Free State of Saxony,10205
2021-09-27,GM14,Sachsen-Anhalt State,3533
2021-09-27,GM15,Free State of Thuringia,4406
2021-09-27,GM16,Berlin State,3624
